E8;347.1355;-382.5806
F8;450.7191;-411.2490
G8;369.1242;-382.5806
H8;413.0233;-425.4284
I8;428.5377;-363.3913
J8;428.5377;-449.8794
K8;358.1298;-363.3913
L8;358.1298;-449.8794
M8;521.7703;-274.0445
N8;521.7703;-302.4033
O8;479.5753;-244.5836
P8;506.0631;-288.2239
Q8;521.7703;-312.9087
R8;502.7841;-302.4033
S8;532.7646;-283.2140
T8;514.2380;-312.9087
U8;361.9962;-459.3825
V8;432.4041;-372.8945
W8;424.8718;-459.3825
X8;361.9962;-372.8945
Y8;432.4041;-459.3825
Z8;484.0955;-264.9311
A9;484.0955;-288.2239
B9;358.2381;-403.4559
C9;365.7704;-403.4559
D9;252.7786;-382.5806
E9;279.0932;-372.8945
F9;282.7591;-449.8794
G9;278.2390;-406.2391
H9;286.6255;-459.3825
I9;331.4283;-368.4012
J9;279.0932;-459.3825
K9;286.6255;-372.8945
L9;239.0528;-454.8893
M9;309.4607;-431.5965
N9;289.2333;-397.0696
O9;239.0528;-368.4012
P9;309.4607;-454.8893
Q9;267.2447;-425.4284
R9;282.7591;-363.3913
S9;304.9405;-411.2490
T9;289.2333;-425.4284
U9;439.5320;-440.7099
V9;435.0119;-397.0696
W9;369.1242;-354.2219
X9;369.1242;-440.7099
Y9;455.2393;-431.5965
Z9;455.2393;-454.8893
A10;384.8314;-368.4012
B10;384.8314;-454.8893
C10;401.8362;-454.8893
D10;397.3160;-411.2490
E10;331.4283;-454.8893
F10;401.8362;-368.4012
G10;347.1355;-354.2219
H10;417.5434;-440.7099
I10;413.0233;-397.0696
J10;347.1355;-440.7099
K10;417.5434;-354.2219
L10;916.5617;-326.2086
M10;916.5617;-412.6967
N10;933.5665;-412.6967
O10;929.0463;-369.0564
P10;693.2447;-260.1541
Q10;688.7245;-216.5138
R10;930.2875;-340.3880
S10;693.2447;-173.6660
T10;1120.4720;-244.5836
U10;1104.7648;-258.7630
V10;1082.7762;-230.4042
W10;1104.7648;-230.4042
X10;1082.7762;-258.7630
Y10;1181.3020;-236.7905
Z10;933.5665;-326.2086
A11;1093.7705;-239.5737
B11;1173.7697;-236.7905
C11;673.3607;-425.0824
D11;689.0679;-439.2618
E11;635.6648;-439.2618
F11;651.3720;-425.0824
G11;651.3720;-366.9531
H11;651.3720;-453.4412
I11;673.3607;-366.9531
J11;673.3607;-453.4412
K11;689.9657;-187.8454
L11;862.1195;-308.3579
M11;676.2399;-173.6660
N11;676.2399;-260.1541
O11;862.1195;-394.8460
P11;845.1147;-394.8460
Q11;858.8405;-322.5373
R11;857.5993;-351.2057
S11;845.1147;-308.3579
T11;696.5942;-107.3677
U11;680.8870;-121.5471
V11;630.7065;-64.5199
W11;701.1144;-127.7152
X11;669.8927;-102.3578
Y11;644.4323;-78.6993
Z11;658.8984;-121.5471
A12;674.4128;-59.5100
B12;768.0628;-256.0431
C12;768.0628;-342.5312
D12;760.5305;-256.0431
E12;760.5305;-342.5312
F12;647.7113;-64.5199
G12;658.8984;-93.1883
H12;680.8870;-93.1883
I12;643.1911;-107.3677
J12;663.4185;-50.3406
K12;785.5067;-268.1972
L12;811.8213;-258.5110
M12;796.9606;-278.7026
N12;804.4929;-278.7026
O12;823.1278;-289.0725
P12;1067.0689;-244.5836
Q12;819.3536;-258.5110
R12;815.5955;-289.0725
S12;788.7857;-254.0178
T12;804.4929;-239.8384
U12;670.7469;-69.0132
V12;678.2792;-69.0132
W12;826.4816;-239.8384
X12;804.4929;-268.1972
Y12;815.4872;-249.0079
Z12;842.1888;-254.0178
A13;826.4816;-268.1972
B13;645.3768;-184.8096
C13;641.6187;-215.3711
D13;611.5299;-194.4958
E13;637.8445;-184.8096
F13;649.1510;-215.3711
G13;652.5048;-246.3145
H13;652.5048;-274.6732
I13;614.8089;-260.4938
J13;630.5161;-246.3145
K13;652.5048;-166.1370
L13;652.5048;-194.4958
M13;614.8089;-180.3164
N13;630.5161;-166.1370
O13;622.9838;-205.0012
P13;630.5161;-205.0012
Q13;630.5161;-194.4958
R13;641.5104;-175.3065
S13;561.9752;-161.0525
T13;574.3329;-213.1713
U13;649.1510;-295.5485
V13;582.2026;-167.2206
W13;574.3329;-299.6594
X13;557.3281;-299.6594
Y13;571.0539;-227.3507
Z13;569.8127;-256.0191
A14;557.3281;-213.1713
B14;622.9838;-285.1787
C14;630.5161;-285.1787
D14;630.5161;-274.6732
E14;641.5104;-255.4839
F14;645.3768;-264.9871
G14;641.6187;-295.5485
H14;611.5299;-274.6732
I14;637.8445;-264.9871
J14;666.2327;-443.7550
K14;662.4746;-387.8284
L14;658.7004;-443.7550
M14;666.2327;-357.2670
N14;662.4746;-474.3165
O14;690.7298;-385.8031
P14;706.4370;-371.6237
Q14;670.0069;-387.8284
R14;670.0069;-474.3165
S14;643.8397;-463.9466
T14;651.3720;-377.4586
U14;662.3663;-434.2519
V14;643.8397;-377.4586
W14;632.3858;-453.4412
X14;658.7004;-357.2670
Y14;651.3720;-463.9466
Z14;632.3858;-366.9531
A15;717.5396;-420.8578
B15;725.0719;-420.8578
C15;713.7654;-390.2963
D15;721.2977;-390.2963
E15;595.1888;-391.9394
F15;747.0588;-440.1432
G15;760.7846;-454.3226
H15;578.1840;-391.9394
I15;759.5434;-482.9910
J15;728.4257;-399.9825
K15;706.4370;-399.9825
L15;728.4257;-371.6237
M15;744.1329;-385.8031
N15;706.4370;-410.4879
O15;687.4508;-399.9825
P15;717.4313;-380.7932
Q15;698.9047;-410.4879
R15;1173.6408;-181.7198
S15;1151.6521;-95.2317
T15;1151.6521;-153.3610
U15;1173.6408;-153.3610
V15;1144.1198;-105.7372
W15;1144.1198;-192.2252
X15;1151.6521;-181.7198
Y15;1162.6464;-162.5305
Z15;995.6523;-202.5951
A16;1113.9773;-144.2476
B16;988.1200;-202.5951
C16;995.6523;-116.1070
D16;1135.9449;-81.0523
E16;1135.9449;-167.5404
F16;1113.9773;-167.5404
G16;1109.4571;-123.9001
H16;1151.6521;-105.7372
I16;926.3027;-204.9305
J16;891.9606;-250.0531
K16;1170.2870;-202.5951
L16;918.7704;-204.9305
M16;907.6678;-235.8738
N16;978.0757;-235.8738
O16;962.3685;-250.0531
P16;957.8483;-292.9009
Q16;1132.6659;-181.7198
R16;1158.9805;-172.0336
S16;1151.6521;-192.2252
T16;1132.6659;-95.2317
U16;1162.7547;-202.5951
V16;1170.2870;-116.1070
W16;1166.5128;-172.0336
X16;1162.7547;-116.1070
Y16;988.1200;-116.1070
Z16;977.0174;-181.7198
A17;1042.9052;-138.0795
B17;1064.8938;-138.0795
C17;977.0174;-95.2317
D17;1058.4196;-76.0424
E17;1058.4196;-162.5305
F17;988.0117;-76.0424
G17;988.0117;-162.5305
H17;1014.7133;-167.5404
I17;1085.1212;-144.2476
J17;1064.8938;-109.7207
K17;1014.7133;-81.0523
L17;999.0061;-95.2317
M17;999.0061;-181.7198
N17;1085.1212;-167.5404
O17;1080.6010;-123.9001
P17;1053.8995;-118.8902
Q17;1054.7537;-85.5456
R17;1054.7537;-172.0336
S17;984.3458;-85.5456
T17;984.3458;-172.0336
U17;1062.2860;-85.5456
V17;1062.2860;-172.0336
W17;991.8781;-85.5456
X17;991.8781;-172.0336
Y17;977.0174;-105.7372
Z17;977.0174;-192.2252
A18;969.4851;-105.7372
B18;969.4851;-192.2252
C18;1028.4391;-95.2317
D18;1028.4391;-181.7198
E18;958.0312;-95.2317
F18;958.0312;-181.7198
G18;733.7207;-307.4765
H18;749.4279;-206.8091
I18;768.0628;-175.8658
J18;733.7207;-220.9884
K18;771.4166;-293.2971
L18;787.1238;-220.9884
M18;749.4279;-293.2971
N18;771.4166;-206.8091
O18;756.7563;-58.8163
P18;756.7563;-145.3043
Q18;730.4417;-68.5024
R18;730.4417;-154.9905
S18;764.2886;-58.8163
T18;760.5305;-175.8658
U18;768.0628;-89.3777
V18;764.2886;-145.3043
W18;760.5305;-89.3777
X18;730.4417;-235.1678
Y18;730.4417;-321.6559
Z18;749.4279;-245.6733
A19;749.4279;-332.1613
B19;764.2886;-225.4817
C19;764.2886;-311.9697
D19;756.7563;-225.4817
E19;756.7563;-311.9697
F19;771.4166;-321.6559
G19;749.4279;-235.1678
H19;787.1238;-307.4765
I19;771.4166;-235.1678
J19;749.4279;-321.6559
K19;741.8956;-245.6733
L19;741.8956;-332.1613
M19;760.4222;-215.9785
N19;760.4222;-302.4666
O19;985.4041;-254.5464
P19;922.5285;-254.5464
Q19;959.0895;-264.2325
R19;914.9962;-254.5464
S19;926.3027;-285.1078
T19;733.7207;-54.3230
U19;992.9364;-254.5464
V19;918.7704;-285.1078
W19;929.6565;-264.2325
X19;907.6678;-264.2325
Y19;929.6565;-235.8738
Z19;945.3637;-250.0531
A20;918.6621;-245.0432
B20;907.6678;-274.7380
C20;888.6816;-264.2325
D20;989.0700;-245.0432
E20;900.1355;-274.7380
F20;760.4222;-49.3131
G20;760.4222;-135.8012
H20;749.4279;-68.5024
I20;749.4279;-154.9905
J20;749.4279;-79.0079
K20;749.4279;-165.4959
L20;741.8956;-79.0079
M20;741.8956;-165.4959
N20;749.4279;-126.6317
O20;771.4166;-40.1437
P20;733.7207;-140.8111
Q20;749.4279;-40.1437
R20;771.4166;-126.6317
S20;771.4166;-68.5024
T20;771.4166;-154.9905
U20;787.1238;-54.3230
V20;787.1238;-140.8111
W20;153.9535;-105.7372
X20;153.9535;-192.2252
Y20;242.8880;-162.5305
Z20;238.3679;-118.8902
A21;142.4996;-95.2317
B21;142.4996;-181.7198
C21;161.4858;-105.7372
D21;161.4858;-192.2252
E21;249.3622;-138.0795
F21;161.4858;-95.2317
G21;183.4745;-95.2317
H21;183.4745;-181.7198
I21;161.4858;-181.7198
J21;172.4801;-162.5305
K21;242.8880;-76.0424
L21;227.3736;-138.0795
M21;172.4801;-76.0424
N21;172.5884;-202.5951
O21;180.1207;-116.1070
P21;246.7544;-172.0336
Q21;172.5884;-116.1070
R21;298.4458;-0.8750
S21;293.9256;42.7653
T21;180.1207;-202.5951
U21;298.4458;22.4178
V21;168.8142;-85.5456
W21;168.8142;-172.0336
X21;212.9075;-95.2317
Y21;212.9075;-181.7198
Z21;239.2221;-85.5456
A22;176.3465;-172.0336
B22;246.7544;-85.5456
C22;239.2221;-172.0336
D22;176.3465;-85.5456
E22;26.8098;-116.1070
F22;26.8098;-202.5951
G22;100.9758;-85.5456
H22;100.9758;-172.0336
I22;145.7786;-81.0523
J22;145.7786;-167.5404
K22;34.3421;-116.1070
L22;34.3421;-202.5951
M22;67.1289;-181.7198
N22;23.0356;-85.5456
O22;-3.2790;-181.7198
P22;67.1289;-95.2317
Q22;23.0356;-172.0336
R22;30.5679;-85.5456
S22;30.5679;-172.0336
T22;93.4435;-85.5456
U22;93.4435;-172.0336
V22;249.3622;-109.7207
W22;199.1817;-81.0523
X22;183.4745;-153.3610
Y22;253.8823;-153.3610
Z22;269.5896;-167.5404
A23;265.0694;-123.9001
B23;199.1817;-167.5404
C23;269.5896;-144.2476
D23;211.6663;-123.9001
E23;161.4858;-66.8730
F23;216.1865;-81.0523
G23;216.1865;-167.5404
H23;161.4858;-153.3610
I23;227.3736;-109.7207
J23;183.4745;-66.8730
K23;231.8937;-66.8730
L23;231.8937;-153.3610
M23;421.3892;81.1198
N23;421.3892;-5.3682
O23;350.9813;81.1198
P23;350.9813;-5.3682
Q23;347.2232;50.5584
R23;354.7555;-35.9297
S23;298.4458;-144.2476
T23;347.2232;-35.9297
U23;354.7555;50.5584
V23;387.5423;71.4337
W23;387.5423;-15.0544
X23;317.1344;71.4337
Y23;317.1344;-15.0544
Z23;413.8569;81.1198
A24;413.8569;-5.3682
B24;343.4490;81.1198
C24;343.4490;-5.3682
D24;406.5285;-153.3610
E24;402.0084;-109.7207
F24;336.1206;-153.3610
G24;406.5285;-66.8730
H24;358.1093;-66.8730
I24;423.9970;-109.7207
J24;373.8165;-81.0523
K24;358.1093;-153.3610
L24;428.5171;-153.3610
M24;320.4134;-81.0523
N24;320.4134;-167.5404
O24;298.4458;-167.5404
P24;293.9256;-123.9001
Q24;386.3011;-123.9001
R24;336.1206;-66.8730
S24;390.8213;-81.0523
T24;390.8213;-167.5404
U24;358.1093;99.7924
V24;358.1093;13.3044
W24;406.5285;13.3044
X24;402.0084;56.9447
Y24;428.5171;13.3044
Z24;373.8165;-0.8750
A25;444.2244;22.4178
B25;423.9970;56.9447
C25;373.8165;85.6131
D25;390.8213;85.6131
E25;390.8213;-0.8750
F25;320.4134;85.6131
G25;320.4134;-0.8750
H25;336.1206;13.3044
I25;406.5285;99.7924
J25;386.3011;42.7653
K25;336.1206;99.7924
L25;417.5228;90.6230
M25;417.5228;4.1349
N25;347.1149;90.6230
O25;347.1149;4.1349
P25;413.0027;47.7752
Q25;336.1206;60.9282
R25;336.1206;-25.5598
S25;328.5883;60.9282
T25;328.5883;-25.5598
U25;358.1093;71.4337
V25;358.1093;-15.0544
W25;444.2244;-0.8750
X25;439.7042;42.7653
Y25;336.1206;-15.0544
Z25;402.0084;28.5859
A26;423.9970;28.5859
B26;336.1206;71.4337
C26;100.9758;81.1198
D26;100.9758;-5.3682
E26;30.5679;81.1198
F26;30.5679;-5.3682
G26;34.3421;50.5584
H26;34.3421;-35.9297
I26;26.8098;50.5584
J26;26.8098;-35.9297
K26;67.1289;71.4337
L26;67.1289;-15.0544
M26;-3.2790;71.4337
N26;-3.2790;-15.0544
O26;93.4435;81.1198
P26;93.4435;-5.3682
Q26;23.0356;81.1198
R26;23.0356;-5.3682
S26;145.7786;85.6131
T26;183.4745;13.3044
U26;253.8823;13.3044
V26;227.3736;56.9447
W26;183.4745;99.7924
X26;199.1817;-0.8750
Y26;269.5896;22.4178
Z26;249.3622;56.9447
A27;199.1817;85.6131
B27;216.1865;-0.8750
C27;211.6663;42.7653
D27;145.7786;-0.8750
E27;216.1865;85.6131
F27;231.8937;99.7924
G27;231.8937;13.3044
H27;161.4858;99.7924
I27;161.4858;13.3044
J27;15.7072;-25.5598
K27;37.6959;99.7924
L27;37.6959;13.3044
M27;86.1151;13.3044
N27;81.5950;56.9447
O27;53.4031;85.6131
P27;53.4031;-0.8750
Q27;108.1037;13.3044
R27;103.5836;56.9447
S27;70.4079;85.6131
T27;70.4079;-0.8750
U27;0.0000;85.6131
V27;0.0000;-0.8750
W27;15.7072;13.3044
X27;86.1151;99.7924
Y27;65.8877;42.7653
Z27;15.7072;99.7924
A28;123.8110;22.4178
B28;97.1094;90.6230
C28;97.1094;4.1349
D28;26.7015;90.6230
E28;26.7015;4.1349
F28;8.1749;-25.5598
G28;15.7072;60.9282
H28;92.5893;47.7752
I28;8.1749;60.9282
J28;37.6959;71.4337
K28;37.6959;-15.0544
L28;123.8110;-0.8750
M28;119.2908;42.7653
N28;15.7072;-15.0544
O28;81.5950;28.5859
P28;103.5836;28.5859
Q28;15.7072;71.4337
R28;108.1037;-153.3610
S28;103.5836;-109.7207
T28;37.6959;-66.8730
U28;37.6959;-153.3610
V28;123.8110;-144.2476
W28;123.8110;-167.5404
X28;53.4031;-81.0523
Y28;53.4031;-167.5404
Z28;70.4079;-167.5404
A29;65.8877;-123.9001
B29;0.0000;-167.5404
C29;70.4079;-81.0523
D29;15.7072;-66.8730
E29;86.1151;-153.3610
F29;81.5950;-109.7207
G29;15.7072;-153.3610
H29;86.1151;-66.8730
I29;92.5893;-118.8902
J29;8.1749;-105.7372
K29;97.1094;-76.0424
L29;97.1094;-162.5305
M29;15.7072;-192.2252
N29;-3.2790;-95.2317
O29;8.1749;-192.2252
P29;15.7072;-105.7372
Q29;37.6959;-181.7198
R29;103.5836;-138.0795
S29;119.2908;-123.9001
T29;37.6959;-95.2317
U29;15.7072;-95.2317
V29;26.7015;-76.0424
W29;26.7015;-162.5305
X29;15.7072;-181.7198
Y29;81.5950;-138.0795
Z29;242.8880;4.1349
A30;238.3679;47.7752
B30;172.4801;4.1349
C30;242.8880;90.6230
D30;161.4858;60.9282
E30;161.4858;-25.5598
F30;153.9535;60.9282
G30;153.9535;-25.5598
H30;183.4745;71.4337
I30;183.4745;-15.0544
J30;269.5896;-0.8750
K30;265.0694;42.7653
L30;249.3622;28.5859
M30;227.3736;28.5859
N30;172.4801;90.6230
O30;161.4858;71.4337
P30;161.4858;-15.0544
Q30;246.7544;-5.3682
R30;172.5884;50.5584
S30;176.3465;-5.3682
T30;246.7544;81.1198
U30;180.1207;-35.9297
V30;0.0000;-81.0523
W30;172.5884;-35.9297
X30;180.1207;50.5584
Y30;212.9075;71.4337
Z30;212.9075;-15.0544
A31;142.4996;71.4337
B31;142.4996;-15.0544
C31;168.8142;81.1198
D31;239.2221;-5.3682
E31;176.3465;81.1198
F31;168.8142;-5.3682
G31;239.2221;81.1198
H31;-55.0011;-175.8658
I31;-47.4688;-89.3777
J31;-51.2430;-145.3043
K31;-55.0011;-89.3777
L31;-81.8109;-307.4765
M31;-66.1037;-206.8091
N31;-47.4688;-175.8658
O31;-81.8109;-220.9884
P31;-66.1037;-79.0079
Q31;-66.1037;-165.4959
R31;-73.6360;-79.0079
S31;-73.6360;-165.4959
T31;-85.0899;-68.5024
U31;-58.7753;-145.3043
V31;-51.2430;-58.8163
W31;-85.0899;-154.9905
X31;-58.7753;-58.8163
Y31;-73.6360;-245.6733
Z31;-73.6360;-332.1613
A32;-55.1094;-215.9785
B32;-55.1094;-302.4666
C32;-85.0899;-235.1678
D32;-85.0899;-321.6559
E32;-66.1037;-245.6733
F32;-66.1037;-332.1613
G32;-44.1150;-293.2971
H32;-28.4078;-220.9884
I32;-66.1037;-293.2971
J32;-44.1150;-206.8091
K32;-28.4078;-307.4765
L32;-66.1037;-235.1678
M32;-66.1037;-321.6559
N32;-44.1150;-235.1678
O32;-44.1150;-321.6559
P32;485.4578;-62.4754
Q32;466.4716;-51.9699
R32;562.3399;-75.6284
S32;477.9255;-62.4754
T32;563.1941;-42.2838
U32;500.3185;-42.2838
V32;536.8795;-51.9699
W32;492.7862;-42.2838
X32;589.0414;-80.6383
Y32;507.4465;-51.9699
Z32;523.1537;-37.7905
A33;593.5616;-100.9858
B33;573.3342;-94.8177
C33;496.4521;-32.7806
D33;566.8600;-32.7806
E33;485.4578;-51.9699
F33;551.3456;-94.8177
G33;-44.1150;-68.5024
H33;-44.1150;-154.9905
I33;-28.4078;-54.3230
J33;-28.4078;-140.8111
K33;-55.1094;-49.3131
L33;-55.1094;-135.8012
M33;-66.1037;-68.5024
N33;-66.1037;-154.9905
O33;504.0927;-72.8452
P33;-81.8109;-54.3230
Q33;570.7264;-42.2838
R33;496.5604;-72.8452
S33;-81.8109;-140.8111
T33;-44.1150;-40.1437
U33;-44.1150;-126.6317
V33;-66.1037;-40.1437
W33;-66.1037;-126.6317
X33;108.8652;131.6717
Y33;116.3975;131.6717
Z33;116.3975;142.1771
A34;127.3918;161.3664
B34;97.4113;142.1771
C34;127.5001;121.3018
D34;135.0324;121.3018
E34;123.7259;151.8633
F34;131.2582;151.8633
G34;7.5962;-289.0725
H34;100.6903;156.3565
I34;3.8220;-258.5110
J34;0.0639;-289.0725
K34;154.0934;156.3565
L34;138.3862;142.1771
M34;116.3975;170.5359
N34;138.3862;170.5359
O34;-14.7233;158.1526
P34;-7.1910;158.1526
Q34;-22.0517;137.9610
R34;-41.0379;148.4664
S34;-10.9491;127.5911
T34;492.4129;84.0586
U34;514.4016;84.0586
V34;-3.4168;127.5911
W34;476.7057;69.8792
X34;-0.0630;176.8252
Y34;15.6442;162.6458
Z34;-37.7589;162.6458
A35;-22.0517;176.8252
B35;-11.0574;167.6557
C35;-29.5840;137.9610
D35;-0.0630;148.4664
E35;-22.0517;148.4664
F35;-152.1131;-50.3406
G35;-156.6332;-93.1883
H35;-167.8203;-64.5199
I35;-172.3405;-107.3677
J35;-134.6446;-93.1883
K35;-118.9374;-107.3677
L35;-134.6446;-121.5471
M35;-184.8251;-64.5199
N35;-114.4172;-127.7152
O35;-51.2430;-225.4817
P35;-51.2430;-311.9697
Q35;-58.7753;-225.4817
R35;-58.7753;-311.9697
S35;-47.4688;-256.0431
T35;-47.4688;-342.5312
U35;-55.0011;-256.0431
V35;-55.0011;-342.5312
W35;10.9500;-268.1972
X35;-11.0387;-268.1972
Y35;10.9500;-239.8384
Z35;26.6572;-254.0178
A36;-0.0444;-249.0079
B36;-30.0249;-268.1972
C36;-3.7103;-258.5110
D36;-18.5710;-278.7026
E36;-11.0387;-278.7026
F36;-145.6389;-102.3578
G36;-171.0993;-78.6993
H36;-156.6332;-121.5471
I36;-141.1188;-59.5100
J36;-26.7459;-254.0178
K36;-11.0387;-239.8384
L36;-144.7847;-69.0132
M36;-137.2524;-69.0132
N36;180.0126;-278.7215
O36;129.8321;-250.0531
P36;158.0240;-278.7215
Q36;114.1249;-235.8738
R36;114.1249;-264.2325
S36;180.0126;-307.0803
T36;200.2400;-313.2484
U36;195.7198;-292.9009
V36;110.7711;-204.9305
W36;76.4290;-250.0531
X36;354.7555;-202.5951
Y36;103.2388;-204.9305
Z36;92.1362;-235.8738
A37;162.5441;-235.8738
B37;146.8369;-250.0531
C37;142.3167;-292.9009
D37;92.1362;-264.2325
E37;106.9969;-254.5464
F37;177.4048;-254.5464
G37;99.4646;-254.5464
H37;169.8725;-254.5464
I37;233.8216;216.4500
J37;241.3539;216.4500
K37;103.2388;-285.1078
L37;110.7711;-285.1078
M37;173.5384;-245.0432
N37;169.0183;-287.8910
O37;158.0240;-307.0803
P37;103.1305;-245.0432
Q37;73.1500;-264.2325
R37;143.5579;-264.2325
S37;84.6039;-274.7380
T37;92.1362;-274.7380
U37;354.7555;-116.1070
V37;347.1149;-76.0424
W37;347.1149;-162.5305
X37;336.1206;-181.7198
Y37;402.0084;-138.0795
Z37;413.0027;-118.8902
A38;328.5883;-105.7372
B38;417.5228;-76.0424
C38;417.5228;-162.5305
D38;444.2244;-167.5404
E38;439.7042;-123.9001
